'Constraint';'Template';'Activation';'Target';'Support';'Confidence level';'Interest factor'
'RespondedExistence(01_HOOFD_015, 01_HOOFD_490_1)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_490_1';0.828;0.825;0.680
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_490_1)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_490_1';0.997;0.822;0.819
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_490_1a)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_490_1a';1.000;0.367;0.365
'RespondedExistence(01_HOOFD_015, 01_HOOFD_490_2)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_490_2';0.783;0.780;0.608
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_490_2)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_490_2';1.000;0.780;0.777
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_490_3)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_490_3';1.000;0.258;0.257
'RespondedExistence(01_HOOFD_015, 01_HOOFD_490_4)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_490_4';0.516;0.514;0.265
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_490_4)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_490_4';1.000;0.514;0.513
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_490_5)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_490_5';1.000;0.458;0.456
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_490_5a)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_490_5a';1.000;0.356;0.354
'RespondedExistence(01_HOOFD_015, 01_HOOFD_491)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_491';0.562;0.560;0.314
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_491)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_491';1.000;0.560;0.558
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_494a)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_494a';1.000;0.362;0.360
'RespondedExistence(01_HOOFD_015, 01_HOOFD_495)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_495';0.657;0.655;0.429
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_495)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_495';0.996;0.652;0.650
'RespondedExistence(01_HOOFD_015, 01_HOOFD_500)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_500';0.515;0.513;0.263
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_500)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_500';1.000;0.513;0.511
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_510_0)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_510_0';1.000;0.358;0.357
'RespondedExistence(01_HOOFD_015, 01_HOOFD_510_1)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_510_1';0.799;0.796;0.633
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_510_1)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_510_1';1.000;0.796;0.793
'RespondedExistence(01_HOOFD_015, 01_HOOFD_510_2)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_510_2';0.813;0.810;0.656
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_510_2)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_510_2';1.000;0.810;0.807
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_510_2a)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_510_2a';0.998;0.358;0.356
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_510_3)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_510_3';0.997;0.462;0.461
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_510_4)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_510_4';0.998;0.449;0.447
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_515)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_515';0.997;0.462;0.461
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_516)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_516';1.000;0.149;0.149
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_519)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_519';1.000;0.200;0.199
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_520)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_520';1.000;0.346;0.345
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_530)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_530';1.000;0.339;0.338
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_530b)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_530b';1.000;0.138;0.138
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_790)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_790';1.000;0.127;0.127
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_809)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_809';1.000;0.246;0.246
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_809c)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_809c';1.000;0.143;0.143
'RespondedExistence(01_HOOFD_015, 01_HOOFD_810)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_810';0.659;0.656;0.431
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_810)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_810';1.000;0.656;0.654
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_811)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_811';1.000;0.331;0.329
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_814)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_814';1.000;0.423;0.422
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_815)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_815';1.000;0.423;0.422
'AlternateResponse(01_HOOFD_015, 01_HOOFD_820)';'AlternateResponse';'01_HOOFD_015';'01_HOOFD_820';0.609;0.607;0.368
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_820)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_820';0.999;0.606;0.604
'RespondedExistence(01_HOOFD_015, 02_DRZ_010)';'RespondedExistence';'01_HOOFD_015';'02_DRZ_010';0.700;0.697;0.486
'NotChainSuccession(01_HOOFD_015, 02_DRZ_010)';'NotChainSuccession';'01_HOOFD_015';'02_DRZ_010';0.936;0.653;0.650
'RespondedExistence(01_HOOFD_015, 03_GBH_005)';'RespondedExistence';'01_HOOFD_015';'03_GBH_005';0.514;0.512;0.262
'NotChainSuccession(01_HOOFD_015, 03_GBH_005)';'NotChainSuccession';'01_HOOFD_015';'03_GBH_005';0.954;0.488;0.487
'RespondedExistence(01_HOOFD_015, 04_BPT_005)';'RespondedExistence';'01_HOOFD_015';'04_BPT_005';0.725;0.722;0.522
'NotChainSuccession(01_HOOFD_015, 04_BPT_005)';'NotChainSuccession';'01_HOOFD_015';'04_BPT_005';1.000;0.722;0.720
'NotChainSuccession(01_HOOFD_015, 04_BPT_010)';'NotChainSuccession';'01_HOOFD_015';'04_BPT_010';1.000;0.228;0.228
'NotChainSuccession(01_HOOFD_015, 04_BPT_020)';'NotChainSuccession';'01_HOOFD_015';'04_BPT_020';1.000;0.250;0.249
'NotChainSuccession(01_HOOFD_015, 04_BPT_021)';'NotChainSuccession';'01_HOOFD_015';'04_BPT_021';0.987;0.150;0.149
'NotChainSuccession(01_HOOFD_015, 04_BPT_029)';'NotChainSuccession';'01_HOOFD_015';'04_BPT_029';0.987;0.150;0.149
'NotChainSuccession(01_HOOFD_015, 04_BPT_030)';'NotChainSuccession';'01_HOOFD_015';'04_BPT_030';1.000;0.234;0.234
'RespondedExistence(01_HOOFD_015, 05_EIND_010)';'RespondedExistence';'01_HOOFD_015';'05_EIND_010';0.639;0.637;0.406
'NotChainSuccession(01_HOOFD_015, 05_EIND_010)';'NotChainSuccession';'01_HOOFD_015';'05_EIND_010';0.926;0.590;0.588
'NotChainSuccession(01_HOOFD_015, 06_VD_010)';'NotChainSuccession';'01_HOOFD_015';'06_VD_010';1.000;0.335;0.334
'RespondedExistence(01_HOOFD_015, 08_AWB45_005)';'RespondedExistence';'01_HOOFD_015';'08_AWB45_005';0.555;0.553;0.306
'NotChainSuccession(01_HOOFD_015, 08_AWB45_005)';'NotChainSuccession';'01_HOOFD_015';'08_AWB45_005';1.000;0.554;0.552
'NotChainSuccession(01_HOOFD_015, 08_AWB45_010)';'NotChainSuccession';'01_HOOFD_015';'08_AWB45_010';1.000;0.209;0.208
'NotChainSuccession(01_HOOFD_015, 08_AWB45_020_1)';'NotChainSuccession';'01_HOOFD_015';'08_AWB45_020_1';1.000;0.206;0.205
'NotChainSuccession(01_HOOFD_015, 08_AWB45_020_2)';'NotChainSuccession';'01_HOOFD_015';'08_AWB45_020_2';1.000;0.204;0.204
'NotChainSuccession(01_HOOFD_015, 08_AWB45_030)';'NotChainSuccession';'01_HOOFD_015';'08_AWB45_030';1.000;0.189;0.188
'NotChainSuccession(01_HOOFD_015, 08_AWB45_040)';'NotChainSuccession';'01_HOOFD_015';'08_AWB45_040';1.000;0.160;0.159
'RespondedExistence(01_HOOFD_015, 09_AH_I_010)';'RespondedExistence';'01_HOOFD_015';'09_AH_I_010';0.841;0.838;0.703
'NotChainSuccession(01_HOOFD_015, 09_AH_I_010)';'NotChainSuccession';'01_HOOFD_015';'09_AH_I_010';1.000;0.839;0.836
'NotChainSuccession(01_HOOFD_015, 10_UOV_010)';'NotChainSuccession';'01_HOOFD_015';'10_UOV_010';1.000;0.163;0.163
'NotChainSuccession(01_HOOFD_015, 10_UOV_030)';'NotChainSuccession';'01_HOOFD_015';'10_UOV_030';1.000;0.153;0.152
'NotChainSuccession(01_HOOFD_015, 10_UOV_050_1)';'NotChainSuccession';'01_HOOFD_015';'10_UOV_050_1';1.000;0.154;0.153
'NotChainSuccession(01_HOOFD_015, 10_UOV_050_2)';'NotChainSuccession';'01_HOOFD_015';'10_UOV_050_2';1.000;0.161;0.160
'NotChainSuccession(01_HOOFD_015, 10_UOV_060)';'NotChainSuccession';'01_HOOFD_015';'10_UOV_060';1.000;0.161;0.160
'RespondedExistence(01_HOOFD_015, 11_AH_II_010)';'RespondedExistence';'01_HOOFD_015';'11_AH_II_010';0.609;0.607;0.368
'NotChainSuccession(01_HOOFD_015, 11_AH_II_010)';'NotChainSuccession';'01_HOOFD_015';'11_AH_II_010';1.000;0.607;0.605
'NotChainSuccession(01_HOOFD_015, 13_CRD_010)';'NotChainSuccession';'01_HOOFD_015';'13_CRD_010';1.000;0.351;0.350
'NotChainSuccession(01_HOOFD_015, 16_LGSD_010)';'NotChainSuccession';'01_HOOFD_015';'16_LGSD_010';1.000;0.219;0.218
'NotChainSuccession(01_HOOFD_015, 16_LGSV_010)';'NotChainSuccession';'01_HOOFD_015';'16_LGSV_010';0.996;0.291;0.290
'AtMostOne(01_HOOFD_020)';'AtMostOne';'01_HOOFD_020';;1.000;0.995;0.990
'Participation(01_HOOFD_020)';'Participation';'01_HOOFD_020';;0.995;0.990;0.986
'RespondedExistence(01_HOOFD_020, 01_BB_540)';'RespondedExistence';'01_HOOFD_020';'01_BB_540';0.627;0.624;0.389
'NotChainSuccession(01_HOOFD_020, 01_BB_540)';'NotChainSuccession';'01_HOOFD_020';'01_BB_540';1.000;0.624;0.621
'NotChainSuccession(01_HOOFD_020, 01_BB_630)';'NotChainSuccession';'01_HOOFD_020';'01_BB_630';1.000;0.147;0.146
'RespondedExistence(01_HOOFD_020, 01_BB_770)';'RespondedExistence';'01_HOOFD_020';'01_BB_770';0.743;0.739;0.546
'NotChainSuccession(01_HOOFD_020, 01_BB_770)';'NotChainSuccession';'01_HOOFD_020';'01_BB_770';1.000;0.739;0.736
'NotChainSuccession(01_HOOFD_020, 01_BB_775)';'NotChainSuccession';'01_HOOFD_020';'01_BB_775';1.000;0.412;0.410
'RespondedExistence(01_HOOFD_020, 01_HOOFD_010)';'RespondedExistence';'01_HOOFD_020';'01_HOOFD_010';1.000;0.995;0.993
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_010)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_010';0.999;0.994;0.992
'RespondedExistence(01_HOOFD_020, 01_HOOFD_011)';'RespondedExistence';'01_HOOFD_020';'01_HOOFD_011';0.713;0.709;0.503
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_011)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_011';0.993;0.704;0.701
'RespondedExistence(01_HOOFD_020, 01_HOOFD_015)';'RespondedExistence';'01_HOOFD_020';'01_HOOFD_015';1.000;0.995;0.992
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_015)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_015';0.957;0.952;0.949
'AlternateResponse(01_HOOFD_020, 01_HOOFD_030_1)';'AlternateResponse';'01_HOOFD_020';'01_HOOFD_030_1';0.950;0.946;0.895
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_030_1)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_030_1';0.749;0.709;0.705
'RespondedExistence(01_HOOFD_020, 01_HOOFD_030_2)';'RespondedExistence';'01_HOOFD_020';'01_HOOFD_030_2';0.943;0.939;0.881
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_030_2)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_030_2';0.932;0.875;0.871
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_040)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_040';0.940;0.265;0.264
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_050)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_050';1.000;0.423;0.421
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_060)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_060';1.000;0.282;0.281
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_061)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_061';0.993;0.401;0.399
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_065_0)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_065_0';1.000;0.442;0.440
'RespondedExistence(01_HOOFD_020, 01_HOOFD_065_1)';'RespondedExistence';'01_HOOFD_020';'01_HOOFD_065_1';0.557;0.554;0.307
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_065_1)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_065_1';1.000;0.554;0.551
'RespondedExistence(01_HOOFD_020, 01_HOOFD_065_2)';'RespondedExistence';'01_HOOFD_020';'01_HOOFD_065_2';0.556;0.553;0.306
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_065_2)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_065_2';0.994;0.549;0.547
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_090)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_090';1.000;0.338;0.336
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_100)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_100';0.995;0.176;0.175
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_101)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_101';0.998;0.209;0.208
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_101b)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_101b';1.000;0.231;0.230
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_110)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_110';1.000;0.385;0.383
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_110_0)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_110_0';0.998;0.415;0.413
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_110_1)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_110_1';1.000;0.327;0.325
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_110_2)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_110_2';1.000;0.337;0.335
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_120)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_120';1.000;0.371;0.370
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_130)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_130';1.000;0.292;0.291
'RespondedExistence(01_HOOFD_020, 01_HOOFD_180)';'RespondedExistence';'01_HOOFD_020';'01_HOOFD_180';0.920;0.916;0.839
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_180)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_180';1.000;0.916;0.911
'AlternateResponse(01_HOOFD_020, 01_HOOFD_195)';'AlternateResponse';'01_HOOFD_020';'01_HOOFD_195';0.731;0.727;0.530
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_195)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_195';0.999;0.727;0.724
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_196)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_196';1.000;0.284;0.282
'RespondedExistence(01_HOOFD_020, 01_HOOFD_200)';'RespondedExistence';'01_HOOFD_020';'01_HOOFD_200';0.854;0.850;0.723
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_200)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_200';1.000;0.851;0.847
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_250)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_250';1.000;0.326;0.324
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_250_0)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_250_0';1.000;0.133;0.133
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_250_1)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_250_1';1.000;0.492;0.489
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_250_2)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_250_2';1.000;0.492;0.489
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_260)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_260';1.000;0.325;0.323
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_270)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_270';1.000;0.252;0.251
'RespondedExistence(01_HOOFD_020, 01_HOOFD_330)';'RespondedExistence';'01_HOOFD_020';'01_HOOFD_330';0.760;0.756;0.572
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_330)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_330';1.000;0.756;0.752
'AlternateResponse(01_HOOFD_020, 01_HOOFD_370)';'AlternateResponse';'01_HOOFD_020';'01_HOOFD_370';0.708;0.704;0.497
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_370)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_370';1.000;0.706;0.702
'AlternateResponse(01_HOOFD_020, 01_HOOFD_375)';'AlternateResponse';'01_HOOFD_020';'01_HOOFD_375';0.842;0.838;0.703
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_375)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_375';1.000;0.839;0.835
'RespondedExistence(01_HOOFD_020, 01_HOOFD_380)';'RespondedExistence';'01_HOOFD_020';'01_HOOFD_380';0.842;0.838;0.703
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_380)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_380';1.000;0.839;0.835
'RespondedExistence(01_HOOFD_020, 01_HOOFD_430)';'RespondedExistence';'01_HOOFD_020';'01_HOOFD_430';0.698;0.695;0.483
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_430)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_430';1.000;0.695;0.691
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_440_1)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_440_1';1.000;0.171;0.170
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_440_2)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_440_2';1.000;0.167;0.166
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_445)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_445';1.000;0.166;0.165
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_446)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_446';1.000;0.126;0.126
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_460)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_460';1.000;0.165;0.164
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_465)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_465';1.000;0.165;0.164
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_470)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_470';1.000;0.212;0.211
'RespondedExistence(01_HOOFD_020, 01_HOOFD_480)';'RespondedExistence';'01_HOOFD_020';'01_HOOFD_480';0.697;0.694;0.481
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_480)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_480';1.000;0.694;0.690
'AlternateResponse(01_HOOFD_020, 01_HOOFD_490_1)';'AlternateResponse';'01_HOOFD_020';'01_HOOFD_490_1';0.829;0.825;0.680
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_490_1)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_490_1';1.000;0.825;0.821
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_490_1a)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_490_1a';1.000;0.367;0.365
'RespondedExistence(01_HOOFD_020, 01_HOOFD_490_2)';'RespondedExistence';'01_HOOFD_020';'01_HOOFD_490_2';0.784;0.780;0.608
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_490_2)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_490_2';0.997;0.778;0.774
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_490_3)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_490_3';1.000;0.258;0.257
'AlternateResponse(01_HOOFD_020, 01_HOOFD_490_4)';'AlternateResponse';'01_HOOFD_020';'01_HOOFD_490_4';0.517;0.514;0.265
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_490_4)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_490_4';1.000;0.514;0.512
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_490_5)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_490_5';1.000;0.458;0.456
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_490_5a)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_490_5a';1.000;0.356;0.354
'RespondedExistence(01_HOOFD_020, 01_HOOFD_491)';'RespondedExistence';'01_HOOFD_020';'01_HOOFD_491';0.563;0.560;0.314
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_491)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_491';1.000;0.560;0.557
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_494a)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_494a';1.000;0.362;0.360
'AlternateResponse(01_HOOFD_020, 01_HOOFD_495)';'AlternateResponse';'01_HOOFD_020';'01_HOOFD_495';0.658;0.655;0.429
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_495)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_495';1.000;0.655;0.652
'RespondedExistence(01_HOOFD_020, 01_HOOFD_500)';'RespondedExistence';'01_HOOFD_020';'01_HOOFD_500';0.516;0.513;0.263
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_500)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_500';1.000;0.513;0.511
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_510_0)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_510_0';1.000;0.358;0.356
'AlternateResponse(01_HOOFD_020, 01_HOOFD_510_1)';'AlternateResponse';'01_HOOFD_020';'01_HOOFD_510_1';0.800;0.796;0.633
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_510_1)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_510_1';1.000;0.796;0.792
'RespondedExistence(01_HOOFD_020, 01_HOOFD_510_2)';'RespondedExistence';'01_HOOFD_020';'01_HOOFD_510_2';0.814;0.810;0.656
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_510_2)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_510_2';1.000;0.810;0.806
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_510_2a)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_510_2a';1.000;0.358;0.356
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_510_3)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_510_3';1.000;0.464;0.462
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_510_4)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_510_4';1.000;0.450;0.447
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_515)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_515';1.000;0.464;0.462
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_516)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_516';1.000;0.149;0.148
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_519)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_519';1.000;0.200;0.199
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_520)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_520';1.000;0.346;0.344
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_530)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_530';1.000;0.339;0.337
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_530b)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_530b';1.000;0.138;0.138
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_790)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_790';1.000;0.127;0.127
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_809)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_809';1.000;0.246;0.245
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_809c)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_809c';1.000;0.143;0.142
'RespondedExistence(01_HOOFD_020, 01_HOOFD_810)';'RespondedExistence';'01_HOOFD_020';'01_HOOFD_810';0.659;0.656;0.431
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_810)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_810';1.000;0.656;0.653
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_811)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_811';1.000;0.331;0.329
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_814)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_814';1.000;0.423;0.421
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_815)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_815';1.000;0.423;0.421
'AlternateResponse(01_HOOFD_020, 01_HOOFD_820)';'AlternateResponse';'01_HOOFD_020';'01_HOOFD_820';0.610;0.607;0.368
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_820)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_820';1.000;0.607;0.604
