'Constraint';'Template';'Activation';'Target';'Support';'Confidence level';'Interest factor'
'NotChainSuccession(01_HOOFD_110, 09_AH_I_010)';'NotChainSuccession';'01_HOOFD_110';'09_AH_I_010';1.000;0.389;0.302
'NotChainSuccession(01_HOOFD_110, 11_AH_II_010)';'NotChainSuccession';'01_HOOFD_110';'11_AH_II_010';1.000;0.389;0.214
'AtMostOne(01_HOOFD_110_0)';'AtMostOne';'01_HOOFD_110_0';;1.000;0.387;0.150
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_010)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_010';1.000;0.387;0.387
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_010)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_010';1.000;0.387;0.387
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_011)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_011';1.000;0.387;0.256
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_011)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_011';0.998;0.386;0.256
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_015)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_015';1.000;0.387;0.387
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_015)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_015';0.999;0.387;0.387
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_020)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_020';1.000;0.387;0.385
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_020)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_020';1.000;0.387;0.385
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_030_1)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_030_1';0.922;0.357;0.331
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_030_1)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_030_1';0.999;0.386;0.358
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_030_2)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_030_2';0.815;0.315;0.277
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_030_2)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_030_2';1.000;0.387;0.340
'NotCoExistence(01_HOOFD_110_0, 01_HOOFD_040)';'NotCoExistence';'01_HOOFD_110_0';'01_HOOFD_040';1.000;0.328;0.127
'NotSuccession(01_HOOFD_110_0, 01_HOOFD_050)';'NotSuccession';'01_HOOFD_110_0';'01_HOOFD_050';0.998;0.386;0.151
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_061)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_061';0.942;0.364;0.181
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_061)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_061';0.994;0.385;0.191
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_065_0)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_065_0';1.000;0.387;0.162
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_065_0)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_065_0';1.000;0.387;0.162
'NotSuccession(01_HOOFD_110_0, 01_HOOFD_065_1)';'NotSuccession';'01_HOOFD_110_0';'01_HOOFD_065_1';1.000;0.387;0.210
'NotSuccession(01_HOOFD_110_0, 01_HOOFD_065_2)';'NotSuccession';'01_HOOFD_110_0';'01_HOOFD_065_2';1.000;0.387;0.210
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_101)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_101';0.881;0.341;0.240
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_101)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_101';0.992;0.384;0.270
'NotCoExistence(01_HOOFD_110_0, 01_HOOFD_110)';'NotCoExistence';'01_HOOFD_110_0';'01_HOOFD_110';1.000;0.387;0.151
'NotCoExistence(01_HOOFD_110_0, 01_HOOFD_120)';'NotCoExistence';'01_HOOFD_110_0';'01_HOOFD_120';1.000;0.367;0.142
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_180)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_180';0.994;0.384;0.333
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_180)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_180';0.678;0.263;0.227
'AlternateResponse(01_HOOFD_110_0, 01_HOOFD_195)';'AlternateResponse';'01_HOOFD_110_0';'01_HOOFD_195';0.869;0.336;0.221
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_195)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_195';0.986;0.381;0.251
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_200)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_200';0.866;0.335;0.262
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_200)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_200';1.000;0.387;0.302
'NotCoExistence(01_HOOFD_110_0, 01_HOOFD_250)';'NotCoExistence';'01_HOOFD_110_0';'01_HOOFD_250';1.000;0.325;0.126
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_250_1)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_250_1';0.998;0.367;0.142
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_250_2)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_250_2';0.998;0.367;0.142
'NotCoExistence(01_HOOFD_110_0, 01_HOOFD_260)';'NotCoExistence';'01_HOOFD_110_0';'01_HOOFD_260';1.000;0.324;0.125
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_330)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_330';0.866;0.335;0.235
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_330)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_330';1.000;0.387;0.271
'AlternateResponse(01_HOOFD_110_0, 01_HOOFD_370)';'AlternateResponse';'01_HOOFD_110_0';'01_HOOFD_370';0.586;0.227;0.151
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_370)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_370';0.998;0.386;0.257
'AlternateResponse(01_HOOFD_110_0, 01_HOOFD_375)';'AlternateResponse';'01_HOOFD_110_0';'01_HOOFD_375';0.866;0.335;0.260
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_375)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_375';0.994;0.385;0.298
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_380)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_380';0.866;0.335;0.259
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_380)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_380';1.000;0.387;0.299
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_430)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_430';0.797;0.309;0.218
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_430)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_430';1.000;0.387;0.273
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_480)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_480';0.797;0.309;0.219
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_480)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_480';1.000;0.387;0.274
'AlternateResponse(01_HOOFD_110_0, 01_HOOFD_490_1)';'AlternateResponse';'01_HOOFD_110_0';'01_HOOFD_490_1';0.856;0.331;0.254
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_490_1)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_490_1';0.994;0.385;0.296
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_490_1a)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_490_1a';0.988;0.327;0.127
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_490_2)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_490_2';0.856;0.331;0.239
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_490_2)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_490_2';1.000;0.387;0.280
'AlternateResponse(01_HOOFD_110_0, 01_HOOFD_490_4)';'AlternateResponse';'01_HOOFD_110_0';'01_HOOFD_490_4';0.853;0.330;0.152
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_490_4)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_490_4';0.996;0.385;0.177
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_490_5)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_490_5';1.000;0.364;0.141
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_491)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_491';0.769;0.298;0.137
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_491)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_491';0.994;0.385;0.177
'AlternateResponse(01_HOOFD_110_0, 01_HOOFD_495)';'AlternateResponse';'01_HOOFD_110_0';'01_HOOFD_495';0.851;0.329;0.203
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_495)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_495';0.997;0.386;0.238
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_500)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_500';0.849;0.329;0.153
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_500)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_500';1.000;0.387;0.181
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_510_0)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_510_0';1.000;0.329;0.127
'AlternateResponse(01_HOOFD_110_0, 01_HOOFD_510_1)';'AlternateResponse';'01_HOOFD_110_0';'01_HOOFD_510_1';0.817;0.316;0.236
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_510_1)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_510_1';1.000;0.387;0.289
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_510_2)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_510_2';0.841;0.325;0.244
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_510_2)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_510_2';1.000;0.387;0.290
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_510_2a)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_510_2a';1.000;0.324;0.126
'AlternateResponse(01_HOOFD_110_0, 01_HOOFD_510_3)';'AlternateResponse';'01_HOOFD_110_0';'01_HOOFD_510_3';0.838;0.324;0.133
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_510_3)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_510_3';0.998;0.386;0.159
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_510_4)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_510_4';0.813;0.314;0.126
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_510_4)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_510_4';1.000;0.387;0.155
'AlternateResponse(01_HOOFD_110_0, 01_HOOFD_515)';'AlternateResponse';'01_HOOFD_110_0';'01_HOOFD_515';0.838;0.324;0.133
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_515)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_515';1.000;0.387;0.159
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_520)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_520';1.000;0.342;0.132
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_530)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_530';1.000;0.334;0.129
'RespondedExistence(01_HOOFD_110_0, 02_DRZ_010)';'RespondedExistence';'01_HOOFD_110_0';'02_DRZ_010';1.000;0.387;0.254
'NotChainSuccession(01_HOOFD_110_0, 02_DRZ_010)';'NotChainSuccession';'01_HOOFD_110_0';'02_DRZ_010';1.000;0.387;0.254
'RespondedExistence(01_HOOFD_110_0, 04_BPT_005)';'RespondedExistence';'01_HOOFD_110_0';'04_BPT_005';1.000;0.387;0.259
'NotChainSuccession(01_HOOFD_110_0, 04_BPT_005)';'NotChainSuccession';'01_HOOFD_110_0';'04_BPT_005';1.000;0.387;0.259
'NotChainSuccession(01_HOOFD_110_0, 05_EIND_010)';'NotChainSuccession';'01_HOOFD_110_0';'05_EIND_010';1.000;0.387;0.157
'NotChainSuccession(01_HOOFD_110_0, 06_VD_010)';'NotChainSuccession';'01_HOOFD_110_0';'06_VD_010';0.998;0.330;0.128
'RespondedExistence(01_HOOFD_110_0, 08_AWB45_005)';'RespondedExistence';'01_HOOFD_110_0';'08_AWB45_005';0.978;0.379;0.191
'NotChainSuccession(01_HOOFD_110_0, 08_AWB45_005)';'NotChainSuccession';'01_HOOFD_110_0';'08_AWB45_005';0.992;0.384;0.194
'RespondedExistence(01_HOOFD_110_0, 09_AH_I_010)';'RespondedExistence';'01_HOOFD_110_0';'09_AH_I_010';0.866;0.335;0.260
'NotChainSuccession(01_HOOFD_110_0, 09_AH_I_010)';'NotChainSuccession';'01_HOOFD_110_0';'09_AH_I_010';1.000;0.387;0.300
'RespondedExistence(01_HOOFD_110_0, 11_AH_II_010)';'RespondedExistence';'01_HOOFD_110_0';'11_AH_II_010';0.841;0.325;0.179
'NotChainSuccession(01_HOOFD_110_0, 11_AH_II_010)';'NotChainSuccession';'01_HOOFD_110_0';'11_AH_II_010';1.000;0.387;0.212
'AlternatePrecedence(01_HOOFD_010, 01_HOOFD_110_1)';'AlternatePrecedence';'01_HOOFD_110_1';'01_HOOFD_010';1.000;1.000;0.143
'AlternatePrecedence(01_HOOFD_020, 01_HOOFD_110_1)';'AlternatePrecedence';'01_HOOFD_110_1';'01_HOOFD_020';1.000;0.996;0.142
'AlternatePrecedence(01_HOOFD_030_1, 01_HOOFD_110_1)';'AlternatePrecedence';'01_HOOFD_110_1';'01_HOOFD_030_1';0.982;0.910;0.130
'NotSuccession(01_HOOFD_110_1, 01_HOOFD_010)';'NotSuccession';'01_HOOFD_110_1';'01_HOOFD_010';1.000;0.143;0.143
'RespondedExistence(01_HOOFD_110_1, 01_HOOFD_015)';'RespondedExistence';'01_HOOFD_110_1';'01_HOOFD_015';1.000;0.143;0.143
'NotChainSuccession(01_HOOFD_110_1, 01_HOOFD_015)';'NotChainSuccession';'01_HOOFD_110_1';'01_HOOFD_015';1.000;0.143;0.143
'NotSuccession(01_HOOFD_110_1, 01_HOOFD_020)';'NotSuccession';'01_HOOFD_110_1';'01_HOOFD_020';1.000;0.143;0.142
'NotSuccession(01_HOOFD_110_1, 01_HOOFD_030_1)';'NotSuccession';'01_HOOFD_110_1';'01_HOOFD_030_1';1.000;0.143;0.132
'NotChainSuccession(01_HOOFD_110_1, 01_HOOFD_030_2)';'NotChainSuccession';'01_HOOFD_110_1';'01_HOOFD_030_2';1.000;0.143;0.125
'AlternatePrecedence(01_HOOFD_010, 01_HOOFD_110_2)';'AlternatePrecedence';'01_HOOFD_110_2';'01_HOOFD_010';1.000;1.000;0.166
'AlternatePrecedence(01_HOOFD_020, 01_HOOFD_110_2)';'AlternatePrecedence';'01_HOOFD_110_2';'01_HOOFD_020';1.000;0.996;0.165
'NotSuccession(01_HOOFD_110_2, 01_HOOFD_010)';'NotSuccession';'01_HOOFD_110_2';'01_HOOFD_010';1.000;0.166;0.166
'RespondedExistence(01_HOOFD_110_2, 01_HOOFD_015)';'RespondedExistence';'01_HOOFD_110_2';'01_HOOFD_015';1.000;0.166;0.166
'NotSuccession(01_HOOFD_110_2, 01_HOOFD_015)';'NotSuccession';'01_HOOFD_110_2';'01_HOOFD_015';0.999;0.166;0.166
'NotSuccession(01_HOOFD_110_2, 01_HOOFD_020)';'NotSuccession';'01_HOOFD_110_2';'01_HOOFD_020';1.000;0.166;0.165
'RespondedExistence(01_HOOFD_110_2, 01_HOOFD_030_1)';'RespondedExistence';'01_HOOFD_110_2';'01_HOOFD_030_1';0.985;0.163;0.151
'NotChainSuccession(01_HOOFD_110_2, 01_HOOFD_030_1)';'NotChainSuccession';'01_HOOFD_110_2';'01_HOOFD_030_1';0.998;0.166;0.154
'RespondedExistence(01_HOOFD_110_2, 01_HOOFD_030_2)';'RespondedExistence';'01_HOOFD_110_2';'01_HOOFD_030_2';0.950;0.158;0.138
'NotChainSuccession(01_HOOFD_110_2, 01_HOOFD_030_2)';'NotChainSuccession';'01_HOOFD_110_2';'01_HOOFD_030_2';1.000;0.166;0.146
'RespondedExistence(01_HOOFD_110_2, 01_HOOFD_180)';'RespondedExistence';'01_HOOFD_110_2';'01_HOOFD_180';0.995;0.165;0.143
'NotChainSuccession(01_HOOFD_110_2, 01_HOOFD_200)';'NotChainSuccession';'01_HOOFD_110_2';'01_HOOFD_200';1.000;0.166;0.130
'NotChainSuccession(01_HOOFD_110_2, 01_HOOFD_375)';'NotChainSuccession';'01_HOOFD_110_2';'01_HOOFD_375';0.998;0.166;0.128
'NotChainSuccession(01_HOOFD_110_2, 01_HOOFD_380)';'NotChainSuccession';'01_HOOFD_110_2';'01_HOOFD_380';1.000;0.166;0.128
'NotChainSuccession(01_HOOFD_110_2, 01_HOOFD_490_1)';'NotChainSuccession';'01_HOOFD_110_2';'01_HOOFD_490_1';1.000;0.166;0.127
'NotChainSuccession(01_HOOFD_110_2, 09_AH_I_010)';'NotChainSuccession';'01_HOOFD_110_2';'09_AH_I_010';1.000;0.166;0.129
'AtMostOne(01_HOOFD_120)';'AtMostOne';'01_HOOFD_120';;0.945;0.347;0.127
'Precedence(01_HOOFD_010, 01_HOOFD_120)';'Precedence';'01_HOOFD_120';'01_HOOFD_010';1.000;1.000;0.367
'Precedence(01_HOOFD_020, 01_HOOFD_120)';'Precedence';'01_HOOFD_120';'01_HOOFD_020';1.000;0.996;0.365
'Precedence(01_HOOFD_030_2, 01_HOOFD_120)';'Precedence';'01_HOOFD_120';'01_HOOFD_030_2';0.939;0.825;0.303
'NotSuccession(01_HOOFD_120, 01_HOOFD_010)';'NotSuccession';'01_HOOFD_120';'01_HOOFD_010';1.000;0.367;0.367
'NotSuccession(01_HOOFD_120, 01_HOOFD_011)';'NotSuccession';'01_HOOFD_120';'01_HOOFD_011';1.000;0.367;0.243
'RespondedExistence(01_HOOFD_120, 01_HOOFD_015)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_015';1.000;0.367;0.367
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_015)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_015';1.000;0.367;0.367
'NotSuccession(01_HOOFD_120, 01_HOOFD_020)';'NotSuccession';'01_HOOFD_120';'01_HOOFD_020';1.000;0.367;0.365
'RespondedExistence(01_HOOFD_120, 01_HOOFD_030_1)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_030_1';0.939;0.345;0.319
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_030_1)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_030_1';0.998;0.366;0.339
'NotSuccession(01_HOOFD_120, 01_HOOFD_030_2)';'NotSuccession';'01_HOOFD_120';'01_HOOFD_030_2';1.000;0.367;0.322
'RespondedExistence(01_HOOFD_120, 01_HOOFD_050)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_050';0.892;0.327;0.128
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_050)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_050';0.980;0.359;0.141
'NotCoExistence(01_HOOFD_120, 01_HOOFD_061)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_061';1.000;0.367;0.182
'NotCoExistence(01_HOOFD_120, 01_HOOFD_065_0)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_065_0';1.000;0.367;0.154
'RespondedExistence(01_HOOFD_120, 01_HOOFD_065_1)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_065_1';1.000;0.367;0.199
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_065_1)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_065_1';0.995;0.365;0.198
'RespondedExistence(01_HOOFD_120, 01_HOOFD_065_2)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_065_2';1.000;0.367;0.199
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_065_2)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_065_2';1.000;0.367;0.199
'RespondedExistence(01_HOOFD_120, 01_HOOFD_101)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_101';0.524;0.192;0.135
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_101)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_101';1.000;0.367;0.258
'RespondedExistence(01_HOOFD_120, 01_HOOFD_110)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_110';0.996;0.366;0.142
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_110)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_110';0.969;0.356;0.139
'NotCoExistence(01_HOOFD_120, 01_HOOFD_110_0)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_110_0';1.000;0.367;0.142
'RespondedExistence(01_HOOFD_120, 01_HOOFD_180)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_180';0.994;0.365;0.316
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_180)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_180';0.564;0.207;0.179
'RespondedExistence(01_HOOFD_120, 01_HOOFD_195)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_195';0.575;0.211;0.139
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_195)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_195';0.998;0.366;0.241
'RespondedExistence(01_HOOFD_120, 01_HOOFD_200)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_200';0.939;0.345;0.269
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_200)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_200';1.000;0.367;0.286
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_250_1)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_250_1';1.000;0.367;0.135
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_250_2)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_250_2';1.000;0.367;0.135
'RespondedExistence(01_HOOFD_120, 01_HOOFD_330)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_330';0.740;0.272;0.190
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_330)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_330';1.000;0.367;0.257
'RespondedExistence(01_HOOFD_120, 01_HOOFD_370)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_370';0.917;0.337;0.224
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_370)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_370';0.997;0.366;0.244
'RespondedExistence(01_HOOFD_120, 01_HOOFD_375)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_375';0.917;0.337;0.261
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_375)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_375';1.000;0.367;0.284
'RespondedExistence(01_HOOFD_120, 01_HOOFD_380)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_380';0.913;0.335;0.259
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_380)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_380';1.000;0.367;0.284
'RespondedExistence(01_HOOFD_120, 01_HOOFD_430)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_430';0.835;0.306;0.216
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_430)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_430';1.000;0.367;0.259
'RespondedExistence(01_HOOFD_120, 01_HOOFD_480)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_480';0.846;0.311;0.220
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_480)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_480';1.000;0.367;0.260
'RespondedExistence(01_HOOFD_120, 01_HOOFD_490_1)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_490_1';0.913;0.335;0.257
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_490_1)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_490_1';1.000;0.367;0.282
'Response(01_HOOFD_120, 01_HOOFD_490_2)';'Response';'01_HOOFD_120';'01_HOOFD_490_2';0.835;0.306;0.221
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_490_2)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_490_2';1.000;0.367;0.265
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_490_4)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_490_4';1.000;0.367;0.169
'NotCoExistence(01_HOOFD_120, 01_HOOFD_490_5)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_490_5';1.000;0.364;0.134
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_491)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_491';1.000;0.367;0.169
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_495)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_495';1.000;0.367;0.226
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_500)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_500';1.000;0.367;0.171
'RespondedExistence(01_HOOFD_120, 01_HOOFD_510_1)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_510_1';0.898;0.329;0.246
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_510_1)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_510_1';1.000;0.367;0.274
'RespondedExistence(01_HOOFD_120, 01_HOOFD_510_2)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_510_2';0.884;0.324;0.243
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_510_2)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_510_2';1.000;0.367;0.275
'NotCoExistence(01_HOOFD_120, 01_HOOFD_510_3)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_510_3';1.000;0.367;0.151
'NotCoExistence(01_HOOFD_120, 01_HOOFD_510_4)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_510_4';1.000;0.367;0.147
'NotCoExistence(01_HOOFD_120, 01_HOOFD_515)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_515';1.000;0.367;0.151
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_520)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_520';1.000;0.342;0.125
'NotSuccession(01_HOOFD_120, 02_DRZ_010)';'NotSuccession';'01_HOOFD_120';'02_DRZ_010';1.000;0.367;0.241
'NotSuccession(01_HOOFD_120, 04_BPT_005)';'NotSuccession';'01_HOOFD_120';'04_BPT_005';1.000;0.367;0.245
